0.42257,0.14344,0.098944,0.1716,0.45017,0.30954,0.092155,0.15021,0.091747,0.44318
0.38827,0.18158,0.12169,0.21856,0.46524,0.2598,0.10321,0.097565,0.096556,0.38977
0.37214,0.26357,0.12544,0.2836,0.49049,0.23985,0.14344,0.11881,0.10024,0.32506
0.37384,0.36184,0.1087,0.37425,0.5228,0.29651,0.21784,0.22032,0.099212,0.29213
0.37168,0.4517,0.10637,0.50349,0.55339,0.40467,0.32277,0.37068,0.094399,0.29467
0.34953,0.52198,0.15539,0.64839,0.5641,0.49261,0.43037,0.52145,0.091575,0.29697
0.31607,0.57398,0.25144,0.74364,0.54171,0.51012,0.49689,0.63307,0.097143,0.26653
0.29493,0.61191,0.3439,0.72866,0.49683,0.4693,0.49612,0.6894,0.11283,0.21107
0.29754,0.63364,0.37791,0.60648,0.46258,0.42068,0.44696,0.6961,0.13392,0.16911
0.30973,0.62883,0.34269,0.45318,0.46752,0.39671,0.40268,0.66947,0.15248,0.16603
0.30806,0.58567,0.27787,0.36168,0.50656,0.38533,0.40526,0.62526,0.16237,0.18566
0.28834,0.50144,0.23205,0.36977,0.54116,0.35819,0.44589,0.57231,0.16213,0.19053
0.27388,0.38978,0.21703,0.43866,0.53341,0.31528,0.47127,0.51144,0.15392,0.16868
0.29238,0.27942,0.20379,0.49929,0.48363,0.29083,0.4326,0.43892,0.14089,0.15373
0.34483,0.20357,0.1617,0.51702,0.43408,0.31181,0.33226,0.35389,0.12567,0.19251
0.40019,0.18437,0.096917,0.51136,0.43289,0.3574,0.22387,0.26608,0.11083,0.29219
0.42336,0.22032,0.048643,0.51723,0.4905,0.37055,0.166,0.19727,0.099264,0.40391
0.40878,0.2846,0.048183,0.53526,0.56929,0.31548,0.17357,0.17128,0.093133,0.46371
0.38504,0.33703,0.085685,0.52652,0.61527,0.22118,0.21075,0.19616,0.092093,0.45117
0.41581,0.24541,0.13494,0.31903,0.51209,0.28628,0.34489,0.34854,0.092163,0.40127
0.43908,0.22114,0.12015,0.21504,0.46148,0.28312,0.25465,0.41417,0.092496,0.37615
0.48222,0.21775,0.10809,0.21636,0.39762,0.28252,0.14418,0.35387,0.093518,0.35191
0.50341,0.22954,0.11292,0.32385,0.3287,0.28265,0.098635,0.22132,0.093531,0.347
0.47508,0.22922,0.11932,0.47704,0.28615,0.2713,0.1308,0.12713,0.095187,0.35748
0.41208,0.20756,0.10595,0.61046,0.30508,0.24762,0.1823,0.14446,0.10047,0.36202
0.35686,0.19572,0.078182,0.69818,0.38852,0.2351,0.19763,0.2569,0.10634,0.34201
0.33826,0.24043,0.071291,0.74826,0.49387,0.26527,0.18795,0.39055,0.10684,0.29816
0.34693,0.35399,0.11734,0.7655,0.56133,0.34466,0.21632,0.48833,0.09993,0.24907
0.35121,0.4919,0.20981,0.73244,0.56168,0.43961,0.32326,0.54961,0.091783,0.21452
0.33342,0.58522,0.30416,0.63221,0.51835,0.49869,0.47511,0.60394,0.092842,0.20017
0.30671,0.59829,0.35546,0.48466,0.48172,0.49485,0.59171,0.65952,0.10874,0.19666
0.29567,0.55517,0.35516,0.34857,0.48106,0.44723,0.62262,0.68853,0.13473,0.19137
0.30493,0.50929,0.3302,0.27976,0.5008,0.40096,0.5893,0.66282,0.15923,0.17957
0.31273,0.48876,0.30776,0.2856,0.50311,0.38488,0.54972,0.59308,0.1732,0.16536
0.29741,0.47364,0.28519,0.32427,0.47149,0.38813,0.52802,0.52159,0.17631,0.15507
0.26681,0.42619,0.23769,0.35093,0.43001,0.37725,0.48974,0.4746,0.17444,0.15264
0.25571,0.33941,0.15462,0.36205,0.41971,0.33407,0.39153,0.43082,0.17189,0.16161
0.29089,0.25087,0.063006,0.39036,0.45777,0.27533,0.24879,0.34794,0.16693,0.18797
0.36045,0.20759,0.010111,0.45561,0.52118,0.23572,0.14104,0.2226,0.1549,0.23651
0.42152,0.21989,0.020937,0.52634,0.56902,0.23405,0.14083,0.11571,0.1351,0.30186
0.44065,0.25316,0.074307,0.53834,0.57765,0.25792,0.23717,0.10553,0.11344,0.36474
0.42571,0.26479,0.12259,0.45661,0.55292,0.28017,0.33629,0.20846,0.098008,0.40145
0.54153,0.17521,0.083603,0.41538,0.40654,0.42235,0.17449,0.19511,0.089601,0.41662
0.56822,0.17879,0.068919,0.38195,0.51111,0.31304,0.1836,0.19113,0.093419,0.39929
0.54714,0.1954,0.077541,0.3619,0.56694,0.24656,0.18578,0.16895,0.095532,0.34601
0.49892,0.199,0.10293,0.38598,0.5124,0.25557,0.18226,0.13974,0.097679,0.29183
0.45104,0.17811,0.12408,0.4374,0.39272,0.30027,0.17807,0.12335,0.10394,0.25786
0.41853,0.15888,0.12595,0.48381,0.3155,0.31788,0.18156,0.13987,0.11522,0.24108
0.39848,0.18769,0.11462,0.5187,0.34345,0.29181,0.20263,0.20175,0.12665,0.22757
0.37999,0.28646,0.11241,0.56216,0.43533,0.26785,0.24848,0.30724,0.13108,0.21121
0.35744,0.42564,0.13804,0.62186,0.49456,0.30228,0.3184,0.43733,0.12572,0.19763
0.33462,0.54467,0.19101,0.66523,0.47186,0.39855,0.40168,0.56044,0.11524,0.19251
0.31828,0.60185,0.2538,0.64306,0.41328,0.49962,0.48094,0.64586,0.10816,0.19118
0.31044,0.60492,0.30712,0.54484,0.40546,0.54249,0.53948,0.67927,0.10979,0.18323
0.30764,0.59332,0.34169,0.42424,0.47977,0.51602,0.56747,0.6692,0.11836,0.16657
0.30596,0.59245,0.35681,0.35881,0.57905,0.46252,0.56328,0.63817,0.12769,0.15296
0.3045,0.58801,0.35162,0.37802,0.62009,0.42631,0.53044,0.60453,0.13297,0.15622
0.30315,0.5458,0.32241,0.43239,0.58169,0.40876,0.47426,0.56943,0.1339,0.17516
0.29919,0.45407,0.27003,0.43936,0.52229,0.37904,0.40132,0.51999,0.13268,0.19172
0.2896,0.34237,0.20774,0.36386,0.51011,0.32472,0.32119,0.44546,0.12998,0.18949
0.27846,0.25727,0.15695,0.2541,0.54537,0.28041,0.24668,0.35195,0.12395,0.17465
0.28072,0.221,0.1318,0.19657,0.562,0.29668,0.19053,0.2624,0.11323,0.17559
0.31424,0.21623,0.1273,0.23458,0.50721,0.38003,0.1599,0.20173,0.1002,0.21798
0.38369,0.21052,0.12431,0.33048,0.40985,0.47136,0.15321,0.17965,0.090191,0.29751
0.47073,0.19165,0.10827,0.40577,0.35816,0.49327,0.16168,0.18503,0.08702,0.37768
0.47491,0.17942,0.11261,0.38467,0.24997,0.17036,0.31082,0.15374,0.081192,0.19069
0.46772,0.17539,0.11996,0.39886,0.13038,0.12331,0.34546,0.12345,0.091924,0.16124
0.4559,0.20962,0.14002,0.40164,0.12638,0.11027,0.35739,0.14613,0.10257,0.18041
0.44146,0.23705,0.14839,0.41825,0.24426,0.14457,0.33062,0.17274,0.10617,0.25544
0.43079,0.22433,0.11866,0.48177,0.40753,0.1963,0.27112,0.17328,0.10311,0.34187
0.42462,0.19988,0.056002,0.59369,0.5202,0.23226,0.21305,0.17362,0.098945,0.37873
0.41504,0.23376,0.0047934,0.71048,0.54098,0.25738,0.19849,0.2295,0.097654,0.34003
0.39448,0.36256,0.016794,0.77231,0.50133,0.30809,0.24566,0.36361,0.098278,0.25463
0.36644,0.53904,0.10696,0.74768,0.45951,0.40327,0.33482,0.53227,0.098259,0.17785
0.34416,0.6647,0.23842,0.65247,0.44383,0.5088,0.42552,0.65832,0.09898,0.14447
0.33682,0.67768,0.35136,0.52909,0.44135,0.56034,0.48873,0.69789,0.10618,0.14722
0.33792,0.60776,0.40828,0.41086,0.43314,0.52541,0.52349,0.67357,0.12377,0.15627
0.33021,0.54182,0.41427,0.30768,0.42779,0.44029,0.54447,0.64267,0.14751,0.15335
0.30464,0.53517,0.39766,0.22175,0.45274,0.37933,0.55657,0.63679,0.16608,0.14455
0.2743,0.55962,0.37581,0.16773,0.5156,0.38445,0.54498,0.63641,0.16972,0.14336
0.26744,0.54018,0.34231,0.16877,0.58433,0.42567,0.49126,0.60378,0.1584,0.14914
0.30363,0.43951,0.28499,0.23026,0.61397,0.43334,0.39785,0.53372,0.14134,0.14806
0.3749,0.30088,0.21042,0.32192,0.59244,0.36927,0.29446,0.46398,0.12827,0.13422
0.44985,0.20608,0.14533,0.39344,0.55302,0.26454,0.21871,0.43367,0.12114,0.12306
0.49744,0.19502,0.11301,0.4129,0.53547,0.18683,0.19,0.43677,0.11435,0.13727
0.50857,0.23167,0.11161,0.3909,0.53652,0.17309,0.20117,0.42445,0.10268,0.17847
0.49726,0.24883,0.11884,0.36592,0.50671,0.19748,0.23263,0.35642,0.088252,0.21808
0.48326,0.21983,0.11753,0.36576,0.40379,0.20473,0.27075,0.24673,0.079131,0.22265
0.4291,0.20837,0.11279,0.3338,0.43865,0.22096,0.14907,0.16581,0.089755,0.47661
0.41806,0.206,0.12889,0.27425,0.41295,0.26035,0.14072,0.16176,0.088461,0.5491
0.42594,0.22777,0.14139,0.22353,0.39442,0.28417,0.17852,0.14984,0.091461,0.58369
0.43642,0.24058,0.13505,0.2021,0.41829,0.27102,0.22449,0.12444,0.091503,0.55645
0.43151,0.22206,0.10555,0.20921,0.48397,0.24172,0.23169,0.097519,0.089276,0.481
0.40764,0.19833,0.06451,0.24278,0.54598,0.24153,0.19622,0.099081,0.09101,0.39646
0.37623,0.22654,0.034615,0.31192,0.55279,0.29695,0.16724,0.15996,0.098351,0.33485
0.35052,0.33524,0.038252,0.42308,0.49714,0.38951,0.20236,0.28665,0.10384,0.29963
0.33367,0.48517,0.086076,0.55694,0.42621,0.47186,0.31213,0.44883,0.099186,0.27362
0.31973,0.5964,0.171,0.6685,0.39963,0.50874,0.44889,0.59301,0.087852,0.24381
0.30393,0.61856,0.26992,0.71899,0.43558,0.50244,0.54943,0.67439,0.086628,0.21493
0.28944,0.57408,0.35239,0.71007,0.49781,0.48043,0.58717,0.68274,0.11118,0.1994
0.28319,0.53016,0.39308,0.68245,0.53423,0.46286,0.58265,0.6428,0.1585,0.19819
0.28669,0.52838,0.38285,0.67549,0.52628,0.44567,0.56774,0.59087,0.20472,0.19684
0.2941,0.54435,0.33259,0.68638,0.49996,0.4146,0.54699,0.54857,0.2228,0.18219
0.30046,0.51822,0.26704,0.67175,0.49148,0.37003,0.49865,0.51404,0.20476,0.16055
0.31049,0.42248,0.21112,0.59302,0.50727,0.33172,0.41094,0.47334,0.16774,0.15512
0.3359,0.29565,0.17716,0.4614,0.52075,0.31735,0.30899,0.41776,0.13813,0.18328
0.38176,0.20746,0.1611,0.33667,0.50592,0.32012,0.2385,0.35142,0.12926,0.23777
0.43589,0.19305,0.15009,0.2785,0.46808,0.31323,0.22186,0.28614,0.13325,0.29306
0.47418,0.22462,0.13489,0.29629,0.43722,0.27907,0.23485,0.23234,0.13295,0.33147
0.47951,0.24662,0.11744,0.34436,0.43312,0.23162,0.2318,0.19485,0.12013,0.36136
0.45676,0.23356,0.10764,0.36452,0.44306,0.20556,0.19391,0.17391,0.10167,0.40654
